event_type_count,online_theta,algorithm,event_count,target_pattern_count,pattern_count,within_tolerance,mining_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path,absolute_pattern_count_difference,relative_pattern_count_difference,tolerance_patterns,spatial_radius,temporal_window,threshold,attempt_count,attempts_path
15,0.1,stbfm,11000,6992,7557,True,2.940799208000044,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_011000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_011000_metadata.json,565.0,0.0808066361556064,700.0,1000.0,60.0,0.01953125,130.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_011000_attempts.csv
15,0.1,online_stsp,11500,246,246,True,2.057450750000001,52.876662125,0.003678958000001842,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_011500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_011500_metadata.json,,,,,,,,
15,0.1,sts_miner,11500,246,237,True,1.0254432090000591,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_011500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_011500_metadata.json,9.0,0.036585365853658534,25.0,250.0,15.0,96.0,9.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_011500_attempts.csv
15,0.1,stbfm,11500,246,228,True,0.6457064579999496,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_011500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_011500_metadata.json,18.0,0.07317073170731707,25.0,500.0,30.0,0.0078125,69.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_011500_attempts.csv
15,0.1,online_stsp,12000,222,222,True,2.218916291999996,55.095578417,0.0019600420000003282,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_012000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_012000_metadata.json,,,,,,,,
15,0.1,sts_miner,12000,222,232,True,1.0526937499998894,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_012000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_012000_metadata.json,10.0,0.04504504504504504,23.0,250.0,15.0,96.0,9.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_012000_attempts.csv
15,0.1,stbfm,12000,222,217,True,0.9206518750002033,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_012000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_012000_metadata.json,5.0,0.02252252252252252,23.0,250.0,60.0,0.00390625,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_012000_attempts.csv
15,0.1,online_stsp,12500,230,230,True,2.018143208000005,57.113721625000004,0.0022628330000031838,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_012500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_012500_metadata.json,,,,,,,,
15,0.1,sts_miner,12500,230,241,True,1.1091981250001481,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_012500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_012500_metadata.json,11.0,0.04782608695652174,23.0,250.0,15.0,96.0,9.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_012500_attempts.csv
15,0.1,stbfm,12500,230,227,True,0.9131420410003557,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_012500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_012500_metadata.json,3.0,0.013043478260869565,23.0,250.0,60.0,0.00390625,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_012500_attempts.csv
15,0.1,online_stsp,13000,3120,3120,True,2.318199333999999,59.431920959,0.042268792000001554,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_013000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_013000_metadata.json,,,,,,,,
15,0.1,sts_miner,13000,3120,3114,True,5.557692332999977,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_013000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_013000_metadata.json,6.0,0.0019230769230769232,312.0,250.0,120.0,32.0,37.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_013000_attempts.csv
15,0.1,stbfm,13000,3120,3427,True,1.347490708999885,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_013000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_013000_metadata.json,307.0,0.0983974358974359,312.0,250.0,120.0,0.0,40.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_013000_attempts.csv
15,0.1,online_stsp,13500,2289,2289,True,2.7559921659999986,62.187913125,0.09793091699999934,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_013500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_013500_metadata.json,,,,,,,,
15,0.1,sts_miner,13500,2289,2399,True,5.632792417000019,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_013500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_013500_metadata.json,110.0,0.048055919615552646,229.0,250.0,120.0,64.0,40.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_013500_attempts.csv
15,0.1,stbfm,13500,2289,2290,True,3.0034261660002812,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_013500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_013500_metadata.json,1.0,0.00043687199650502403,229.0,500.0,240.0,0.0234375,99.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_013500_attempts.csv
15,0.1,online_stsp,14000,1142,1142,True,2.487340458999995,64.67525358399999,0.013291792000003966,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_014000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_014000_metadata.json,,,,,,,,
15,0.1,sts_miner,14000,1142,1146,True,3.1965988750002907,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_014000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_014000_metadata.json,4.0,0.0035026269702276708,115.0,250.0,60.0,32.0,28.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_014000_attempts.csv
15,0.1,stbfm,14000,1142,1123,True,1.6860139159998653,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_014000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_014000_metadata.json,19.0,0.016637478108581436,115.0,1000.0,60.0,0.046875,128.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_014000_attempts.csv
15,0.1,online_stsp,14500,1975,1975,True,2.166459916000008,66.8417135,0.028828666999999086,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_014500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_014500_metadata.json,,,,,,,,
15,0.1,sts_miner,14500,1975,2027,True,5.072183917000075,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_014500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_014500_metadata.json,52.0,0.026329113924050632,198.0,250.0,120.0,80.0,40.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_014500_attempts.csv
15,0.1,stbfm,14500,1975,1863,True,1.4247722499999327,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_014500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_014500_metadata.json,112.0,0.05670886075949367,198.0,500.0,60.0,0.00390625,80.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_014500_attempts.csv
15,0.1,online_stsp,15000,2058,2058,True,2.574190999999999,69.4159045,0.0282079159999995,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_015000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_015000_metadata.json,,,,,,,,
15,0.1,sts_miner,15000,2058,2052,True,4.563728083000115,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_015000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_015000_metadata.json,6.0,0.0029154518950437317,206.0,250.0,120.0,80.0,40.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_015000_attempts.csv
15,0.1,stbfm,15000,2058,1876,True,1.3099809579998691,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_015000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_015000_metadata.json,182.0,0.08843537414965986,206.0,500.0,60.0,0.00390625,80.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_015000_attempts.csv
15,0.1,online_stsp,15500,3431,3431,True,2.131348750000001,71.54725325,0.053453083999997375,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_015500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_015500_metadata.json,,,,,,,,
15,0.1,sts_miner,15500,3431,3438,True,6.908844250000129,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_015500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_015500_metadata.json,7.0,0.0020402215097639173,344.0,250.0,120.0,16.0,37.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_015500_attempts.csv
15,0.1,stbfm,15500,3431,3570,True,1.6348324169998705,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_015500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_015500_metadata.json,139.0,0.04051296997959779,344.0,250.0,120.0,0.0,40.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_015500_attempts.csv
15,0.1,online_stsp,16000,1444,1444,True,2.177419999999998,73.72467325,0.01865683299999432,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_016000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_016000_metadata.json,,,,,,,,
15,0.1,sts_miner,16000,1444,1324,True,3.997891332999643,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_016000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_016000_metadata.json,120.0,0.08310249307479224,145.0,250.0,60.0,2.0,23.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_016000_attempts.csv
15,0.1,stbfm,16000,1444,1324,True,1.1975443749997794,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_016000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_016000_metadata.json,120.0,0.08310249307479224,145.0,250.0,60.0,0.0,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_016000_attempts.csv
15,0.1,online_stsp,16500,164,164,True,2.455476083999997,76.18014933399999,0.0017344999999977517,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_016500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_016500_metadata.json,,,,,,,,
15,0.1,sts_miner,16500,164,162,True,1.2593674590002593,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_016500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_016500_metadata.json,2.0,0.012195121951219513,17.0,250.0,15.0,160.0,11.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_016500_attempts.csv
15,0.1,stbfm,16500,164,155,True,1.0351079170000048,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_016500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_016500_metadata.json,9.0,0.054878048780487805,17.0,500.0,30.0,0.01171875,70.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_016500_attempts.csv
15,0.1,online_stsp,17000,46,46,True,2.214071708000006,78.394221042,0.0005107499999894571,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_017000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_017000_metadata.json,,,,,,,,
15,0.1,sts_miner,17000,46,49,True,1.0354694170000585,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_017000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_017000_metadata.json,3.0,0.06521739130434782,5.0,250.0,15.0,320.0,12.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_017000_attempts.csv
15,0.1,stbfm,17000,46,48,True,0.8552326250000988,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_017000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_017000_metadata.json,2.0,0.043478260869565216,5.0,250.0,15.0,0.0078125,9.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_017000_attempts.csv
15,0.1,online_stsp,17500,214,214,True,2.1657316249999923,80.55995266699999,0.0019214999999945803,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_017500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_017500_metadata.json,,,,,,,,
15,0.1,sts_miner,17500,214,220,True,1.9472380419997535,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_017500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_017500_metadata.json,6.0,0.028037383177570093,22.0,250.0,15.0,136.0,13.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_017500_attempts.csv
15,0.1,stbfm,17500,214,207,True,1.2333092920002855,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_017500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_017500_metadata.json,7.0,0.03271028037383177,22.0,250.0,60.0,0.00390625,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/stbfm/stbfm_017500_attempts.csv
15,0.1,online_stsp,18000,1820,1820,True,2.1924195420000103,82.752372209,0.021306666999990398,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_018000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_018000_metadata.json,,,,,,,,
15,0.1,sts_miner,18000,1820,1912,True,4.9716483329993935,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_018000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_018000_metadata.json,92.0,0.05054945054945055,182.0,250.0,120.0,88.0,41.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/sts_miner/sts_miner_018000_attempts.csv
